watch_id,user_id,show_id,watch_date,start_time,end_time,duration_watched,device
1144,21,s8,2025-10-07,4:08 PM,6:31 PM,2.38,Mobile
1145,45,s91,2025-06-25,5:32 AM,7:54 AM,2.37,TV
1146,82,s77,2024-10-19,4:01 AM,7:04 AM,3.05,Mobile
1147,86,s153,2024-05-10,11:22 AM,2:25 PM,3.05,TV
1148,48,s97,2024-01-07,5:15 AM,7:14 AM,1.98,Tablet
1149,69,s37,2025-06-09,7:35 PM,9:32 PM,1.95,Mobile
1150,27,s166,2024-01-19,11:12 PM,12:33 AM,1.35,TV
1151,12,s164,2025-03-03,5:51 AM,7:55 AM,2.07,Laptop
1152,54,s182,2024-01-22,3:45 AM,4:57 AM,1.2,Mobile
1153,95,s90,2024-02-25,4:53 PM,7:01 PM,2.13,Mobile
1154,83,s37,2024-12-25,8:16 AM,12:12 PM,3.93,Tablet
1155,15,s131,2025-08-26,11:17 AM,1:54 PM,2.62,Laptop
1156,69,s30,2024-07-09,6:02 AM,8:17 AM,2.25,Mobile
1157,38,s145,2025-09-17,11:05 AM,12:55 PM,1.83,Mobile
1158,95,s87,2025-03-21,7:08 PM,10:47 PM,3.65,Mobile
1159,38,s74,2024-01-11,10:42 AM,2:36 PM,3.9,Tablet
1160,6,s93,2024-10-30,6:02 AM,9:46 AM,3.73,TV
1161,59,s92,2024-01-04,1:11 PM,4:15 PM,3.07,Mobile
1162,31,s84,2025-01-07,4:34 AM,6:57 AM,2.38,TV
1163,82,s146,2025-02-20,11:53 AM,3:51 PM,3.97,TV
1164,15,s6,2024-08-16,12:04 PM,1:16 PM,1.2,TV
1165,34,s132,2024-02-29,6:08 PM,8:21 PM,2.22,TV
1166,72,s177,2024-02-29,3:41 AM,7:12 AM,3.52,TV
1167,4,s169,2024-01-13,12:24 AM,2:29 AM,2.08,Tablet
1168,51,s62,2024-03-29,9:12 PM,1:06 AM,3.9,Tablet
1169,20,s117,2025-03-02,1:29 AM,4:19 AM,2.83,TV
1170,13,s136,2024-05-30,7:24 PM,9:46 PM,2.37,Tablet
1171,43,s169,2024-11-12,7:59 PM,10:47 PM,2.8,Laptop
1172,87,s55,2025-05-05,8:13 PM,10:11 PM,1.97,Tablet
1173,30,s128,2024-03-18,3:24 PM,6:41 PM,3.28,Laptop
1174,39,s41,2025-06-12,2:43 PM,6:25 PM,3.7,Laptop
1175,13,s12,2024-02-21,5:19 AM,6:34 AM,1.25,Mobile
1176,97,s193,2024-11-06,2:36 AM,5:09 AM,2.55,Tablet
1177,100,s60,2024-07-24,4:17 PM,7:43 PM,3.43,TV
1178,99,s104,2024-10-06,5:11 PM,7:55 PM,2.73,Tablet
1179,10,s111,2024-08-13,1:16 PM,4:02 PM,2.77,TV
1180,50,s195,2024-11-05,2:22 PM,4:09 PM,1.78,Mobile
1181,30,s117,2024-08-21,3:36 AM,4:46 AM,1.17,Mobile
1182,99,s145,2024-04-02,1:16 PM,3:04 PM,1.8,TV
1183,59,s10,2025-02-08,6:03 PM,9:32 PM,3.48,Tablet
1184,26,s125,2025-07-02,1:40 PM,5:37 PM,3.95,TV
1185,12,s41,2024-06-03,7:36 AM,8:51 AM,1.25,Tablet
1186,80,s78,2025-06-20,12:01 PM,1:39 PM,1.63,Laptop
1187,80,s2,2025-01-09,10:13 PM,12:09 AM,1.93,Tablet
1188,40,s93,2024-01-30,12:42 AM,3:28 AM,2.77,Mobile
1189,16,s60,2025-07-19,11:00 AM,1:13 PM,2.22,Mobile
1190,26,s58,2024-04-24,2:33 PM,4:24 PM,1.85,Mobile
1191,44,s46,2025-09-09,12:14 PM,3:11 PM,2.95,Laptop
1192,91,s122,2024-12-12,7:25 PM,10:22 PM,2.95,Tablet
1193,1,s113,2025-10-28,2:58 PM,4:07 PM,1.15,Mobile
1194,71,s64,2024-02-20,7:59 AM,11:30 AM,3.52,Tablet
1195,2,s120,2024-07-03,9:21 AM,12:33 PM,3.2,Laptop
1196,79,s82,2024-05-13,4:10 AM,5:32 AM,1.37,Mobile
1197,50,s151,2025-01-14,12:57 AM,2:59 AM,2.03,Tablet
1198,6,s75,2025-01-06,5:25 PM,8:14 PM,2.82,Tablet
1199,64,s30,2025-10-22,4:45 AM,6:05 AM,1.33,Tablet
1200,84,s68,2025-03-31,8:35 PM,10:31 PM,1.93,TV
1201,78,s67,2025-04-16,12:12 AM,4:03 AM,3.85,Tablet
1202,85,s199,2025-01-25,4:50 AM,7:21 AM,2.52,Laptop
1203,94,s73,2025-04-08,2:06 PM,3:50 PM,1.73,Laptop
1204,42,s176,2024-02-11,2:52 AM,5:36 AM,2.73,Mobile
1205,66,s174,2024-11-17,6:41 AM,10:03 AM,3.37,Mobile
1206,48,s72,2024-10-25,6:09 AM,9:43 AM,3.57,TV
1207,43,s134,2024-11-12,12:54 AM,2:53 AM,1.98,Mobile
1208,18,s133,2025-06-18,12:48 AM,3:50 AM,3.03,Mobile
1209,82,s74,2024-10-10,5:20 AM,9:12 AM,3.87,TV
1210,24,s7,2025-07-15,4:45 PM,8:14 PM,3.48,Mobile
1211,56,s99,2024-08-20,6:11 AM,8:25 AM,2.23,TV
1212,20,s163,2024-06-05,8:17 AM,12:13 PM,3.93,Tablet
1213,93,s45,2024-07-31,5:34 PM,6:52 PM,1.3,TV
1214,38,s37,2024-12-30,11:06 PM,2:23 AM,3.28,Laptop
1215,98,s30,2024-12-02,10:47 AM,12:59 PM,2.2,Tablet
1216,59,s122,2025-05-07,9:28 AM,12:52 PM,3.4,Laptop
1217,15,s23,2024-04-19,10:17 AM,11:35 AM,1.3,TV
1218,6,s109,2024-06-12,12:13 AM,3:54 AM,3.68,Mobile
1219,20,s159,2025-02-15,5:07 AM,8:55 AM,3.8,Tablet
1220,17,s197,2024-05-09,2:13 PM,4:24 PM,2.18,Mobile
1221,90,s141,2024-12-17,5:23 PM,7:53 PM,2.5,TV
1222,62,s80,2024-02-21,11:44 AM,3:42 PM,3.97,Laptop
1223,3,s162,2025-09-07,10:22 AM,12:08 PM,1.77,Laptop
1224,23,s191,2025-01-14,10:39 AM,11:55 AM,1.27,Tablet
1225,55,s163,2025-01-19,7:19 PM,9:57 PM,2.63,TV
1226,70,s43,2025-02-18,7:45 PM,11:41 PM,3.93,TV
1227,87,s20,2025-09-26,3:15 PM,4:46 PM,1.52,TV
1228,52,s114,2024-07-24,8:52 AM,12:24 PM,3.53,Laptop
1229,25,s10,2024-04-27,9:52 PM,12:45 AM,2.88,Tablet
1230,27,s131,2024-12-04,5:26 AM,7:37 AM,2.18,TV
1231,43,s38,2025-06-28,4:37 PM,7:28 PM,2.85,Tablet
1232,21,s23,2025-01-24,1:14 PM,3:28 PM,2.23,Mobile
1233,86,s137,2025-10-31,2:45 AM,4:06 AM,1.35,Laptop
1234,7,s193,2025-05-02,7:23 AM,9:41 AM,2.3,Tablet
1235,74,s105,2024-11-10,6:10 PM,9:40 PM,3.5,TV
1236,90,s58,2024-12-25,10:18 PM,1:04 AM,2.77,Tablet
1237,53,s61,2025-03-05,2:54 PM,4:34 PM,1.67,Tablet
1238,53,s41,2025-10-26,2:00 PM,4:03 PM,2.05,Laptop
1239,37,s25,2025-03-25,8:56 AM,11:17 AM,2.35,Laptop
1240,72,s183,2024-04-12,4:30 AM,8:18 AM,3.8,Laptop
1241,4,s55,2025-10-30,12:43 PM,3:06 PM,2.38,Tablet
1242,100,s75,2024-06-18,3:21 PM,6:37 PM,3.27,Tablet
1243,72,s7,2025-06-23,2:59 AM,4:03 AM,1.07,Laptop
1244,27,s159,2025-01-04,3:29 AM,5:59 AM,2.5,Mobile
1245,86,s188,2024-10-30,10:44 AM,2:35 PM,3.85,TV
1246,3,s104,2025-05-04,3:24 AM,5:02 AM,1.63,Tablet
1247,27,s66,2024-11-12,8:42 AM,11:59 AM,3.28,TV
1248,88,s144,2024-07-03,1:27 AM,4:50 AM,3.38,Laptop
1249,3,s141,2024-03-20,7:25 AM,8:54 AM,1.48,Tablet
1250,16,s153,2024-06-16,11:02 PM,2:23 AM,3.35,Laptop
1251,61,s188,2025-05-05,6:03 AM,8:13 AM,2.17,TV
1252,10,s108,2025-03-31,1:17 PM,3:25 PM,2.13,Mobile
1253,96,s88,2024-08-14,10:25 PM,12:59 AM,2.57,Mobile
1254,5,s86,2024-08-07,5:16 PM,8:57 PM,3.68,Mobile
1255,2,s194,2024-10-22,11:04 AM,12:36 PM,1.53,TV
1256,84,s157,2025-06-17,8:04 PM,10:14 PM,2.17,Laptop
1257,40,s1,2024-01-14,1:21 AM,3:15 AM,1.9,Mobile
1258,36,s41,2025-08-28,1:15 PM,3:05 PM,1.83,TV
1259,84,s105,2024-07-05,10:11 AM,11:48 AM,1.62,Mobile
1260,17,s48,2024-08-27,10:59 AM,1:09 PM,2.17,TV
1261,38,s99,2024-01-17,12:28 AM,3:04 AM,2.6,Laptop
1262,43,s97,2024-08-11,3:40 AM,7:34 AM,3.9,Laptop
1263,2,s20,2024-12-05,6:52 PM,8:17 PM,1.42,Laptop
1264,42,s56,2024-03-27,2:48 PM,4:33 PM,1.75,Laptop
1265,38,s189,2024-02-14,4:08 PM,5:26 PM,1.3,Mobile
1266,67,s99,2025-04-23,3:02 AM,6:42 AM,3.67,TV
1267,47,s102,2025-01-18,12:49 PM,3:14 PM,2.42,TV
1268,94,s191,2024-12-02,12:00 AM,1:43 AM,1.72,Laptop
1269,7,s134,2024-05-06,6:25 AM,9:49 AM,3.4,TV
1270,3,s6,2025-10-24,5:30 PM,8:23 PM,2.88,Mobile
1271,75,s5,2025-09-07,12:05 PM,2:15 PM,2.17,TV
1272,2,s131,2025-09-18,6:57 AM,8:07 AM,1.17,TV
1273,16,s86,2025-08-22,5:09 PM,8:51 PM,3.7,Tablet
1274,48,s146,2024-05-28,6:59 AM,8:34 AM,1.58,Laptop
1275,35,s89,2024-07-29,3:44 AM,7:38 AM,3.9,Mobile
1276,93,s94,2025-06-12,10:59 AM,2:16 PM,3.28,Mobile
1277,96,s198,2025-09-01,8:21 PM,11:06 PM,2.75,TV
1278,47,s65,2024-10-17,3:28 PM,5:22 PM,1.9,TV
1279,67,s32,2024-08-17,6:36 AM,8:50 AM,2.23,Laptop
1280,36,s141,2025-06-06,5:48 AM,9:34 AM,3.77,Laptop
1281,98,s88,2025-02-22,10:49 AM,1:23 PM,2.57,Tablet
1282,58,s160,2024-08-19,8:20 AM,10:55 AM,2.58,Tablet
1283,24,s194,2025-01-16,2:49 AM,4:11 AM,1.37,TV
1284,9,s175,2024-12-20,2:29 AM,4:55 AM,2.43,Laptop
1285,91,s117,2025-07-22,2:03 AM,3:16 AM,1.22,Mobile
1286,93,s181,2025-03-09,8:19 PM,11:04 PM,2.75,Mobile
1287,96,s72,2024-02-21,6:45 PM,7:50 PM,1.08,TV
1288,73,s77,2024-11-15,5:33 PM,6:43 PM,1.17,Tablet
1289,80,s67,2024-02-21,7:56 PM,10:15 PM,2.32,TV
1290,51,s186,2024-07-11,1:53 AM,3:22 AM,1.48,Laptop
1291,52,s116,2025-09-24,2:47 AM,3:49 AM,1.03,Mobile
1292,91,s23,2025-05-19,10:30 AM,1:05 PM,2.58,Tablet
1293,47,s3,2025-02-28,10:20 PM,11:41 PM,1.35,TV
1294,2,s125,2024-01-09,10:12 PM,12:07 AM,1.92,Mobile
1295,79,s76,2025-03-15,10:51 AM,12:18 PM,1.45,Mobile
1296,55,s83,2025-07-28,2:08 PM,3:50 PM,1.7,Mobile
1297,45,s68,2025-03-30,6:30 AM,8:09 AM,1.65,TV
1298,36,s9,2025-03-23,9:33 AM,1:04 PM,3.52,TV
1299,53,s13,2024-11-17,4:06 PM,6:39 PM,2.55,Mobile
1300,13,s168,2025-05-22,3:21 AM,4:49 AM,1.47,Tablet
1301,54,s69,2025-07-07,1:21 AM,3:27 AM,2.1,Tablet
1302,6,s12,2025-03-19,5:22 PM,6:41 PM,1.32,Mobile
1303,5,s74,2025-09-08,11:30 AM,1:09 PM,1.65,Tablet
1304,70,s188,2025-04-19,7:30 PM,9:35 PM,2.08,TV
1305,22,s148,2024-06-11,7:26 AM,9:20 AM,1.9,Mobile
1306,65,s145,2025-10-30,3:02 PM,4:44 PM,1.7,Tablet
1307,20,s49,2025-10-01,10:01 AM,12:28 PM,2.45,Mobile
1308,72,s77,2024-05-03,8:34 AM,11:19 AM,2.75,Laptop
1309,12,s103,2024-03-21,9:03 PM,10:35 PM,1.53,Laptop
1310,35,s21,2024-06-12,3:26 AM,7:20 AM,3.9,TV
1311,78,s96,2024-02-09,10:59 PM,1:57 AM,2.97,Mobile
1312,41,s56,2025-01-14,9:27 AM,11:25 AM,1.97,Tablet
1313,19,s79,2025-10-24,7:25 AM,9:17 AM,1.87,Laptop
1314,45,s4,2025-02-02,8:18 PM,9:20 PM,1.03,Laptop
1315,56,s170,2025-10-14,5:09 AM,8:27 AM,3.3,Mobile
1316,32,s129,2024-12-15,9:42 AM,1:08 PM,3.43,Tablet
1317,44,s189,2024-06-30,12:03 PM,3:25 PM,3.37,Mobile
1318,90,s17,2025-06-01,12:25 PM,2:28 PM,2.05,TV
1319,48,s97,2024-09-23,7:14 AM,9:39 AM,2.42,TV
1320,9,s118,2025-04-02,4:47 PM,6:59 PM,2.2,TV
1321,19,s99,2025-04-27,2:03 AM,5:11 AM,3.13,Laptop
1322,50,s92,2025-09-23,2:58 PM,3:58 PM,1,TV
1323,42,s104,2025-02-12,10:07 PM,1:09 AM,3.03,Tablet
1324,17,s78,2025-08-15,12:58 AM,3:39 AM,2.68,Tablet
1325,81,s38,2024-03-21,2:41 PM,4:59 PM,2.3,Laptop
1326,65,s169,2025-04-06,4:38 AM,6:19 AM,1.68,Mobile
1327,30,s156,2024-06-12,2:00 AM,4:17 AM,2.28,Tablet
1328,37,s146,2024-12-28,1:09 PM,4:15 PM,3.1,Mobile
1329,42,s8,2024-09-12,5:27 PM,6:40 PM,1.22,TV
1330,86,s165,2025-09-05,1:55 PM,4:07 PM,2.2,TV
1331,1,s70,2024-05-15,1:50 AM,3:26 AM,1.6,TV
1332,49,s70,2024-10-04,7:02 AM,9:41 AM,2.65,Laptop
1333,65,s1,2024-03-15,3:48 AM,6:26 AM,2.63,TV
1334,60,s198,2024-10-08,12:01 PM,2:19 PM,2.3,TV
1335,1,s84,2024-07-07,1:10 AM,3:13 AM,2.05,Laptop
1336,51,s75,2025-07-29,1:08 AM,3:11 AM,2.05,TV
1337,75,s196,2024-08-29,6:54 AM,9:49 AM,2.92,TV
1338,52,s136,2025-10-19,5:23 PM,7:22 PM,1.98,Laptop
1339,13,s65,2024-11-24,1:12 PM,2:33 PM,1.35,Tablet
1340,53,s184,2025-10-27,9:32 AM,12:31 PM,2.98,Mobile
1341,22,s188,2025-10-10,4:12 PM,7:44 PM,3.53,TV
1342,81,s11,2024-07-04,6:19 AM,10:13 AM,3.9,Laptop
1343,87,s128,2024-01-06,12:18 AM,3:47 AM,3.48,Mobile
1344,18,s90,2024-06-02,9:15 AM,10:39 AM,1.4,Tablet
1345,78,s21,2024-04-06,4:51 PM,7:04 PM,2.22,Laptop
1346,41,s13,2025-01-27,6:00 AM,9:39 AM,3.65,TV
1347,97,s165,2025-09-11,9:43 AM,12:48 PM,3.08,Mobile
1348,67,s122,2025-04-09,4:19 AM,7:12 AM,2.88,Tablet
1349,97,s165,2024-01-13,9:37 AM,11:57 AM,2.33,Tablet
1350,83,s116,2024-07-13,1:56 AM,3:53 AM,1.95,Mobile
1351,5,s176,2024-09-03,11:04 AM,2:32 PM,3.47,TV
1352,82,s15,2024-03-07,8:47 PM,10:05 PM,1.3,TV
1353,43,s143,2025-04-09,10:04 AM,1:08 PM,3.07,Mobile
1354,68,s179,2024-09-10,11:54 AM,1:59 PM,2.08,Laptop
1355,77,s186,2025-06-30,11:25 PM,1:44 AM,2.32,Tablet
1356,13,s71,2025-09-13,7:54 AM,9:46 AM,1.87,Tablet
1357,26,s125,2024-05-04,9:54 AM,1:26 PM,3.53,Laptop
1358,96,s179,2024-08-09,5:41 PM,7:31 PM,1.83,Tablet
1359,94,s136,2024-07-14,3:40 AM,6:13 AM,2.55,Tablet
1360,55,s25,2024-10-07,12:40 AM,3:32 AM,2.87,TV
1361,53,s62,2024-03-07,2:57 PM,4:42 PM,1.75,Mobile
1362,56,s184,2025-10-11,11:15 AM,2:18 PM,3.05,Laptop
1363,41,s178,2025-10-23,12:16 PM,1:43 PM,1.45,Tablet
1364,33,s17,2025-06-13,3:37 PM,6:14 PM,2.62,Tablet
1365,13,s74,2024-11-21,1:46 PM,5:17 PM,3.52,Mobile
1366,69,s107,2024-02-25,8:14 PM,10:50 PM,2.6,TV
1367,60,s47,2025-02-19,11:04 PM,3:00 AM,3.93,Laptop
1368,79,s167,2024-12-30,9:57 AM,11:56 AM,1.98,Tablet
1369,63,s97,2025-03-22,3:15 PM,6:27 PM,3.2,Tablet
1370,5,s143,2024-11-03,2:46 AM,4:08 AM,1.37,Mobile
1371,23,s186,2024-03-10,5:09 PM,6:11 PM,1.03,Laptop
1372,31,s66,2025-10-06,2:56 PM,6:10 PM,3.23,TV
1373,81,s129,2024-08-12,3:31 AM,5:26 AM,1.92,Tablet
1374,20,s53,2024-07-04,6:31 AM,8:55 AM,2.4,Tablet
1375,48,s107,2024-03-09,6:01 AM,9:35 AM,3.57,Mobile
1376,31,s101,2024-06-21,8:31 AM,10:05 AM,1.57,Laptop
1377,4,s81,2025-04-17,2:09 AM,5:56 AM,3.78,TV
1378,3,s105,2025-07-17,8:13 AM,9:18 AM,1.08,TV
1379,85,s159,2025-06-22,6:03 PM,7:27 PM,1.4,Laptop
1380,62,s32,2024-07-31,12:29 PM,3:48 PM,3.32,TV
1381,97,s97,2025-09-29,11:25 AM,2:31 PM,3.1,Mobile
1382,76,s22,2024-10-04,5:09 AM,8:51 AM,3.7,Tablet
1383,27,s181,2025-04-25,11:44 PM,1:39 AM,1.92,Mobile
1384,62,s56,2024-03-19,9:45 AM,11:32 AM,1.78,Tablet
1385,65,s88,2024-04-26,4:46 PM,7:34 PM,2.8,Laptop
1386,16,s53,2025-03-07,10:52 PM,12:47 AM,1.92,TV
1387,1,s180,2024-07-15,7:02 PM,9:58 PM,2.93,Mobile
1388,82,s3,2024-11-14,1:33 PM,4:14 PM,2.68,Laptop
1389,97,s185,2024-05-28,2:02 AM,5:30 AM,3.47,Laptop
1390,20,s139,2025-07-13,7:57 PM,11:41 PM,3.73,Tablet
1391,76,s119,2024-04-08,5:03 AM,6:48 AM,1.75,TV
1392,86,s51,2025-04-17,6:06 AM,9:50 AM,3.73,TV
1393,64,s121,2025-09-10,10:10 PM,11:17 PM,1.12,Laptop
1394,77,s177,2024-03-06,9:22 AM,11:30 AM,2.13,Mobile
1395,71,s121,2024-09-20,9:32 PM,12:49 AM,3.28,Mobile
1396,37,s166,2024-01-06,4:20 AM,5:49 AM,1.48,TV
1397,26,s62,2024-08-12,4:16 AM,6:14 AM,1.97,TV
1398,100,s179,2025-10-31,7:52 AM,8:57 AM,1.08,Tablet
1399,71,s108,2025-05-26,5:27 AM,9:25 AM,3.97,Mobile
1400,5,s176,2025-10-06,6:41 AM,7:59 AM,1.3,TV
1401,69,s139,2024-09-21,6:19 PM,7:22 PM,1.05,Mobile
1402,100,s102,2025-10-13,9:49 AM,12:50 PM,3.02,Tablet
1403,41,s158,2024-03-31,9:41 AM,10:56 AM,1.25,Tablet
1404,2,s100,2024-10-06,1:42 PM,3:43 PM,2.02,Mobile
1405,20,s195,2024-06-30,5:22 PM,6:28 PM,1.1,TV
1406,86,s121,2024-07-31,6:13 PM,9:15 PM,3.03,Tablet
1407,81,s14,2025-05-19,7:21 PM,10:57 PM,3.6,Tablet
1408,2,s156,2024-11-26,12:26 AM,2:26 AM,2,Mobile
1409,80,s46,2025-03-28,4:17 PM,5:43 PM,1.43,Mobile
1410,10,s149,2024-10-10,10:55 PM,12:59 AM,2.07,Mobile
1411,93,s58,2025-09-27,6:53 AM,10:33 AM,3.67,Tablet
1412,81,s184,2025-10-28,5:55 PM,8:06 PM,2.18,Mobile
1413,15,s153,2024-02-26,4:59 PM,8:56 PM,3.95,Mobile
1414,29,s24,2024-10-23,9:42 PM,12:53 AM,3.18,Laptop
1415,95,s150,2025-04-11,4:56 PM,6:31 PM,1.58,Mobile
1416,26,s156,2024-11-03,3:38 PM,6:29 PM,2.85,Laptop
1417,28,s68,2024-07-03,2:36 AM,3:42 AM,1.1,Tablet
1418,71,s30,2024-02-24,3:26 AM,6:16 AM,2.83,TV
1419,77,s166,2024-06-26,1:23 AM,5:09 AM,3.77,Tablet
1420,86,s158,2025-10-05,7:44 AM,9:20 AM,1.6,TV
1421,74,s132,2025-01-26,1:42 PM,5:24 PM,3.7,TV
1422,11,s153,2025-06-15,6:43 AM,8:56 AM,2.22,TV
1423,18,s188,2025-05-26,11:15 AM,2:42 PM,3.45,Tablet
1424,16,s25,2025-03-19,7:25 AM,8:31 AM,1.1,TV
1425,81,s42,2025-07-21,12:14 PM,1:55 PM,1.68,Tablet
1426,76,s28,2024-08-07,7:52 AM,9:01 AM,1.15,Laptop
1427,32,s21,2025-09-02,1:38 PM,3:49 PM,2.18,Mobile
1428,62,s32,2025-07-13,6:23 AM,8:28 AM,2.08,Tablet
1429,71,s116,2024-09-18,7:50 AM,11:25 AM,3.58,Tablet
1430,26,s16,2025-06-21,6:54 PM,10:34 PM,3.67,Laptop
1431,80,s138,2024-11-01,1:48 PM,3:08 PM,1.33,Mobile
1432,93,s50,2024-03-18,2:40 PM,3:51 PM,1.18,Tablet
1433,6,s15,2024-12-22,11:00 AM,12:19 PM,1.32,Laptop
1434,66,s164,2024-02-14,12:13 PM,3:13 PM,3,TV
1435,91,s163,2025-07-28,5:56 PM,8:59 PM,3.05,Tablet
1436,30,s2,2025-07-08,10:34 PM,12:05 AM,1.52,Tablet
1437,9,s112,2025-09-30,12:07 AM,2:34 AM,2.45,Tablet
1438,9,s123,2024-04-04,7:32 PM,9:43 PM,2.18,Tablet
1439,95,s92,2024-06-08,6:59 AM,8:05 AM,1.1,Mobile
1440,32,s93,2024-04-21,6:52 AM,9:38 AM,2.77,Laptop
1441,99,s101,2024-02-23,6:29 PM,9:22 PM,2.88,Mobile
1442,48,s87,2025-07-11,10:32 AM,1:02 PM,2.5,Laptop
1443,100,s113,2024-09-02,9:34 AM,12:08 PM,2.57,Mobile
1444,18,s170,2024-10-10,4:02 PM,6:07 PM,2.08,Mobile
1445,26,s100,2025-07-22,7:07 PM,9:21 PM,2.23,TV
1446,91,s166,2024-08-01,1:59 AM,4:31 AM,2.53,TV
1447,8,s40,2024-04-07,10:37 PM,12:07 AM,1.5,Laptop
1448,9,s176,2025-05-03,1:23 PM,3:02 PM,1.65,Laptop
1449,26,s37,2025-08-22,10:57 PM,2:47 AM,3.83,TV
1450,55,s78,2024-03-24,7:03 AM,10:16 AM,3.22,TV
1451,43,s125,2024-02-29,10:31 AM,12:16 PM,1.75,Laptop
1452,65,s149,2025-09-16,6:04 AM,8:54 AM,2.83,Tablet
1453,68,s106,2024-04-18,1:18 AM,4:50 AM,3.53,Laptop
1454,6,s25,2025-06-07,4:31 AM,6:24 AM,1.88,Laptop
1455,7,s148,2025-02-28,10:11 AM,11:42 AM,1.52,Tablet
1456,14,s152,2025-10-02,7:02 PM,8:45 PM,1.72,TV
1457,1,s11,2025-06-02,8:33 PM,12:18 AM,3.75,Laptop
1458,21,s165,2025-09-01,4:43 PM,6:48 PM,2.08,Laptop
1459,96,s133,2025-01-03,9:25 PM,11:38 PM,2.22,Tablet
1460,52,s103,2024-05-24,3:15 AM,5:45 AM,2.5,TV
1461,90,s36,2025-10-11,3:50 AM,4:50 AM,1,Mobile
1462,100,s30,2024-08-11,8:29 AM,9:46 AM,1.28,Mobile
1463,93,s114,2025-06-08,3:46 PM,5:36 PM,1.83,TV
1464,91,s4,2025-01-02,2:04 PM,5:47 PM,3.72,TV
1465,25,s74,2024-11-11,6:16 PM,8:33 PM,2.28,Tablet
1466,77,s2,2025-08-16,12:18 AM,3:38 AM,3.33,Laptop
1467,31,s59,2024-08-24,1:36 PM,4:46 PM,3.17,Laptop
1468,42,s59,2024-11-08,11:54 PM,1:03 AM,1.15,TV
1469,41,s93,2025-04-08,10:51 PM,2:18 AM,3.45,Mobile
1470,40,s51,2024-12-14,11:14 AM,1:11 PM,1.95,Mobile
1471,31,s32,2024-02-08,9:56 PM,1:21 AM,3.42,Laptop
1472,49,s162,2025-06-22,10:41 AM,12:47 PM,2.1,Mobile
1473,97,s112,2024-09-26,2:33 PM,4:43 PM,2.17,TV
1474,58,s198,2025-03-20,8:11 PM,9:22 PM,1.18,Tablet
1475,5,s48,2025-02-20,6:22 PM,10:05 PM,3.72,Laptop
1476,98,s173,2025-04-29,1:59 AM,4:36 AM,2.62,TV
1477,84,s80,2024-07-31,3:24 PM,6:18 PM,2.9,TV
1478,11,s41,2025-10-12,6:47 PM,10:28 PM,3.68,Mobile
1479,27,s158,2024-10-12,3:19 AM,6:11 AM,2.87,TV
1480,2,s120,2024-02-15,10:16 PM,12:11 AM,1.92,Tablet
1481,4,s108,2024-12-21,10:48 AM,1:15 PM,2.45,TV
1482,59,s183,2024-06-01,11:11 AM,2:49 PM,3.63,Mobile
1483,54,s186,2025-10-14,12:04 AM,2:55 AM,2.85,Mobile
1484,72,s132,2024-01-17,5:03 PM,6:40 PM,1.62,TV
1485,66,s112,2025-10-05,1:40 AM,5:32 AM,3.87,TV
1486,43,s91,2025-06-13,9:18 AM,11:31 AM,2.22,Mobile
1487,71,s99,2025-01-07,5:07 PM,9:02 PM,3.92,Mobile
1488,80,s154,2025-02-08,4:25 PM,8:06 PM,3.68,Tablet
1489,75,s148,2024-03-24,7:38 PM,10:39 PM,3.02,TV
1490,34,s27,2025-10-23,11:45 PM,2:17 AM,2.53,TV
1491,33,s192,2024-12-18,7:46 PM,10:22 PM,2.6,Laptop
1492,84,s69,2025-09-10,5:49 PM,8:21 PM,2.53,Tablet
1493,62,s179,2025-03-23,6:47 AM,8:44 AM,1.95,Laptop
1494,3,s67,2024-06-30,3:05 AM,6:23 AM,3.3,TV
1495,100,s122,2025-01-20,8:33 PM,10:55 PM,2.37,Mobile
1496,63,s154,2024-12-30,10:41 PM,12:43 AM,2.03,Mobile
1497,26,s24,2024-04-03,6:29 PM,8:12 PM,1.72,Mobile
1498,79,s130,2025-09-20,3:10 AM,5:22 AM,2.2,Laptop
1499,35,s5,2025-01-18,7:53 AM,11:42 AM,3.82,Laptop
1500,85,s65,2024-10-27,7:34 PM,11:25 PM,3.85,Tablet
1501,71,s150,2024-06-25,11:21 AM,2:19 PM,2.97,Tablet
1502,14,s14,2024-09-18,7:35 AM,11:09 AM,3.57,TV
1503,1,s71,2024-02-01,3:24 PM,5:21 PM,1.95,Mobile
1504,23,s125,2024-09-10,9:40 PM,1:01 AM,3.35,Laptop
1505,23,s109,2024-01-15,12:57 PM,3:36 PM,2.65,Tablet
1506,42,s10,2024-04-06,10:07 AM,1:06 PM,2.98,Tablet
1507,57,s192,2024-12-24,5:21 PM,9:20 PM,3.98,Mobile
1508,84,s69,2025-03-31,12:22 AM,3:18 AM,2.93,Tablet
1509,38,s172,2025-10-27,4:23 AM,5:51 AM,1.47,TV
1510,64,s16,2025-03-20,2:10 PM,4:30 PM,2.33,TV
1511,15,s29,2025-08-06,9:13 AM,11:59 AM,2.77,Mobile
1512,63,s164,2025-04-15,11:25 PM,3:09 AM,3.73,Mobile
1513,74,s17,2025-10-25,5:33 AM,7:43 AM,2.17,TV
1514,67,s60,2024-11-05,8:59 PM,12:20 AM,3.35,Tablet
1515,72,s154,2025-02-16,8:09 AM,11:33 AM,3.4,Tablet
1516,54,s21,2025-10-07,1:11 PM,3:09 PM,1.97,TV
